song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot
Ben Ik Te Min,Armand,0.622,0.694,9.0,-7.069,1.0,0.0336,0.275,1.1e-05,0.0566,0.561,100.608,audio_features,spotify:track:5s6yU2Gfs9oCTxiX2LNbHC,https://api.spotify.com/v1/tracks/5s6yU2Gfs9oCTxiX2LNbHC,https://api.spotify.com/v1/audio-analysis/5s6yU2Gfs9oCTxiX2LNbHC,207707.0,4.0,No
All Summer Long,Kid Rock,0.7,0.864,7.0,-3.629,1.0,0.0283,0.0212,0.0,0.0956,0.887,102.997,audio_features,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587.0,4.0,No
Forever Autumn,Jeff Wayne,0.383,0.675,2.0,-6.404,0.0,0.0409,0.277,0.000124,0.636,0.482,124.928,audio_features,spotify:track:3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/tracks/3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/audio-analysis/3cscFxpX9fcmhiniTzF7n4,461907.0,4.0,No
Waiting On the World to Change,John Mayer,0.578,0.756,2.0,-5.82,1.0,0.115,0.157,0.000232,0.249,0.663,176.739,audio_features,spotify:track:5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/audio-analysis/5imShWWzwqfAJ9gXFpGAQh,201173.0,4.0,No
Everybody's Changing,Keane,0.515,0.835,0.0,-3.564,1.0,0.0293,0.00146,0.000235,0.101,0.457,94.015,audio_features,spotify:track:5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/tracks/5hkdfA87RZvNaxl6XiveOA,https://api.spotify.com/v1/audio-analysis/5hkdfA87RZvNaxl6XiveOA,215160.0,4.0,No
How to Save a Life,The Fray,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533.0,4.0,No
"Bloed, Zweet En Tranen",Andre Hazes,0.598,0.719,5.0,-4.306,1.0,0.0289,0.0766,0.0,0.346,0.373,68.01,audio_features,spotify:track:5ZLkc5RY1NM4FtGWEd6HOE,https://api.spotify.com/v1/tracks/5ZLkc5RY1NM4FtGWEd6HOE,https://api.spotify.com/v1/audio-analysis/5ZLkc5RY1NM4FtGWEd6HOE,241627.0,4.0,No
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0,No
Europa (Earth's Cry Heaven's Smile),Santana,0.296,0.669,0.0,-5.364,0.0,0.0452,0.03,0.831,0.154,0.679,74.692,audio_features,spotify:track:5Yp3e8RcjYevBTZYJ7OD7s,https://api.spotify.com/v1/tracks/5Yp3e8RcjYevBTZYJ7OD7s,https://api.spotify.com/v1/audio-analysis/5Yp3e8RcjYevBTZYJ7OD7s,305947.0,4.0,No
Feeling Good,Muse,0.345,0.418,7.0,-7.787,0.0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,audio_features,spotify:track:5Yj4AP0JGQWierBFKdKVyS,https://api.spotify.com/v1/tracks/5Yj4AP0JGQWierBFKdKVyS,https://api.spotify.com/v1/audio-analysis/5Yj4AP0JGQWierBFKdKVyS,198800.0,3.0,No
"Harder, Better, Faster, Stronger",Daft Punk,0.817,0.716,6.0,-8.898,0.0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693.0,4.0,No
Use Somebody,Kings of Leon,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760.0,4.0,No
Sweet Disposition,The Temper Trap,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800.0,4.0,No
Single Ladies (Put a Ring on It),Beyoncé,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213.0,4.0,No
Voltooid Verleden Tijd,IOS,0.463,0.435,4.0,-8.567,0.0,0.0268,0.655,0.0,0.102,0.153,138.479,audio_features,spotify:track:5NNzSXY8cAbUhU7Viaird6,https://api.spotify.com/v1/tracks/5NNzSXY8cAbUhU7Viaird6,https://api.spotify.com/v1/audio-analysis/5NNzSXY8cAbUhU7Viaird6,294107.0,4.0,No
Eternal Flame,The Bangles,0.526,0.358,4.0,-7.239,0.0,0.0243,0.525,0.0,0.0942,0.399,78.989,audio_features,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027.0,3.0,No
Papa Was A Rolling Stone,The Temptations,0.847,0.599,5.0,-11.607,0.0,0.0422,0.0559,0.00483,0.192,0.873,119.997,audio_features,spotify:track:5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/tracks/5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/audio-analysis/5Lno0hPhvo7BzXVLQzDIS3,432893.0,4.0,No
Crazy In Love (feat. Jay-Z),Beyoncé,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133.0,4.0,No
Best of You,Foo Fighters,0.366,0.94,1.0,-5.119,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,audio_features,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627.0,4.0,No
Daughters,John Mayer,0.674,0.413,2.0,-7.816,1.0,0.0274,0.836,1.95e-05,0.098,0.503,124.893,audio_features,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,237907.0,3.0,No
De wedstrijd,Bram Vermeulen,0.896,0.437,0.0,-13.912,1.0,0.146,0.329,7.74e-05,0.107,0.642,99.763,audio_features,spotify:track:3WSb4FHjeuXN0Sb2UevSSp,https://api.spotify.com/v1/tracks/3WSb4FHjeuXN0Sb2UevSSp,https://api.spotify.com/v1/audio-analysis/3WSb4FHjeuXN0Sb2UevSSp,275147.0,4.0,No
Papillon,Editors,0.506,0.947,7.0,-5.157,1.0,0.0612,2.1e-05,0.00569,0.301,0.656,125.993,audio_features,spotify:track:7hYiX6LMP8w8d0kEc4KWuW,https://api.spotify.com/v1/tracks/7hYiX6LMP8w8d0kEc4KWuW,https://api.spotify.com/v1/audio-analysis/7hYiX6LMP8w8d0kEc4KWuW,324134.0,4.0,No
Sadeness,Enigma,0.588,0.644,7.0,-9.547,1.0,0.0338,0.0928,0.0472,0.092,0.49,95.647,audio_features,spotify:track:57h06SZNL6LJ3YKZ1UGCeu,https://api.spotify.com/v1/tracks/57h06SZNL6LJ3YKZ1UGCeu,https://api.spotify.com/v1/audio-analysis/57h06SZNL6LJ3YKZ1UGCeu,255533.0,4.0,No
Red Mij Niet - Single Edit,Maarten Van Roozendaal,0.523,0.375,4.0,-9.484,1.0,0.0402,0.761,0.000481,0.0952,0.127,119.3,audio_features,spotify:track:57Q4cnXoZqih7k54i3pbQo,https://api.spotify.com/v1/tracks/57Q4cnXoZqih7k54i3pbQo,https://api.spotify.com/v1/audio-analysis/57Q4cnXoZqih7k54i3pbQo,269960.0,4.0,No
Love Is A Losing Game,Amy Winehouse,0.484,0.293,0.0,-16.544,1.0,0.0311,0.337,0.00627,0.146,0.562,165.008,audio_features,spotify:track:3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/audio-analysis/3uliGwmB52ZA7brgpZMzyH,155413.0,4.0,No
Zij,Marco Borsato,0.606,0.859,0.0,-8.723,0.0,0.0375,0.0306,0.0,0.255,0.639,132.021,audio_features,spotify:track:2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/tracks/2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/audio-analysis/2o4iWZOFE8kkl0tK66WADw,242733.0,4.0,No
Zij,Marco Borsato,0.606,0.859,0.0,-8.723,0.0,0.0375,0.0306,0.0,0.255,0.639,132.021,audio_features,spotify:track:2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/tracks/2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/audio-analysis/2o4iWZOFE8kkl0tK66WADw,242733.0,4.0,No
Dromen Zijn Bedrog,Marco Borsato,0.606,0.859,0.0,-8.723,0.0,0.0375,0.0306,0.0,0.255,0.639,132.021,audio_features,spotify:track:2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/tracks/2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/audio-analysis/2o4iWZOFE8kkl0tK66WADw,242733.0,4.0,No
Dromen Zijn Bedrog,Marco Borsato,0.606,0.859,0.0,-8.723,0.0,0.0375,0.0306,0.0,0.255,0.639,132.021,audio_features,spotify:track:2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/tracks/2o4iWZOFE8kkl0tK66WADw,https://api.spotify.com/v1/audio-analysis/2o4iWZOFE8kkl0tK66WADw,242733.0,4.0,No
Tribute,Tenacious D,0.365,0.767,9.0,-6.185,0.0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,spotify:track:6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/tracks/6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/audio-analysis/6crBy2sODw2HS53xquM6us,248053.0,4.0,No
You Know I'm No Good,Amy Winehouse,0.694,0.496,9.0,-14.222,1.0,0.0329,0.0139,0.00356,0.0644,0.799,103.372,audio_features,spotify:track:0DMRKqrpd0QO4RWiEdMib0,https://api.spotify.com/v1/tracks/0DMRKqrpd0QO4RWiEdMib0,https://api.spotify.com/v1/audio-analysis/0DMRKqrpd0QO4RWiEdMib0,257187.0,4.0,No
Talk,Coldplay,0.415,0.554,7.0,-10.839,0.0,0.0334,0.00541,0.00202,0.155,0.163,120.318,audio_features,spotify:track:4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw,311292.0,4.0,No
Love Is A Battlefield,Pat Benatar,0.669,0.633,2.0,-11.903,0.0,0.049,0.0137,0.0178,0.0979,0.862,90.626,audio_features,spotify:track:4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/tracks/4wYqPn3Kg3vZrkVgW2oqAG,https://api.spotify.com/v1/audio-analysis/4wYqPn3Kg3vZrkVgW2oqAG,245400.0,4.0,No
Home,Michael Bublé,0.608,0.37,7.0,-9.207,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,spotify:track:4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/tracks/4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/audio-analysis/4wLZ4zPM9c4oe1VV8ejdWV,225907.0,4.0,No
Sonne,Rammstein,0.51,0.917,4.0,-4.806,0.0,0.0854,0.0054,0.000133,0.396,0.313,75.098,audio_features,spotify:track:4w3R0GZ2rScJMKlgPJzHRq,https://api.spotify.com/v1/tracks/4w3R0GZ2rScJMKlgPJzHRq,https://api.spotify.com/v1/audio-analysis/4w3R0GZ2rScJMKlgPJzHRq,272440.0,4.0,No
I Gotta Feeling,The Black Eyed Peas,0.746,0.793,0.0,-5.725,1.0,0.0265,0.0519,0.0,0.421,0.656,127.973,audio_features,spotify:track:1NYjuVSkHaYK7QAIvs7lrF,https://api.spotify.com/v1/tracks/1NYjuVSkHaYK7QAIvs7lrF,https://api.spotify.com/v1/audio-analysis/1NYjuVSkHaYK7QAIvs7lrF,289493.0,4.0,No
She Sells Sanctuary,The Cult,0.55,0.765,7.0,-8.684,1.0,0.0287,4.76e-06,0.873,0.132,0.419,139.46,audio_features,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/tracks/3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/audio-analysis/3qLZ866ZfaK0B0R5FIqXLG,252533.0,4.0,No
Alie,Normaal,0.598,0.722,9.0,-9.719,1.0,0.0703,0.0983,0.0,0.0571,0.955,93.269,audio_features,spotify:track:0rAolAjKH2Yxgsg2WE8VwW,https://api.spotify.com/v1/tracks/0rAolAjKH2Yxgsg2WE8VwW,https://api.spotify.com/v1/audio-analysis/0rAolAjKH2Yxgsg2WE8VwW,166363.0,4.0,No
Red Red Wine,UB40,0.857,0.468,1.0,-8.53,1.0,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,audio_features,spotify:track:4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733.0,4.0,No
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,0.597,0.97,4.0,-5.972,0.0,0.0502,0.000385,0.205,0.133,0.717,114.999,audio_features,spotify:track:4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/tracks/4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/audio-analysis/4rr0gWiMrF4sOIefs3IEvZ,211507.0,4.0,No
Love You More,Racoon,0.337,0.203,1.0,-10.953,1.0,0.0338,0.76,0.0,0.107,0.302,171.384,audio_features,spotify:track:4rpU5VpYljwxLmGyb6JzbP,https://api.spotify.com/v1/tracks/4rpU5VpYljwxLmGyb6JzbP,https://api.spotify.com/v1/audio-analysis/4rpU5VpYljwxLmGyb6JzbP,197360.0,3.0,No
Zij Maakt Het Verschil,De Poema's,0.337,0.552,11.0,-7.9,0.0,0.0438,0.332,0.0,0.119,0.361,172.823,audio_features,spotify:track:4ptF2Hvq7PdsDKXV0o7x2M,https://api.spotify.com/v1/tracks/4ptF2Hvq7PdsDKXV0o7x2M,https://api.spotify.com/v1/audio-analysis/4ptF2Hvq7PdsDKXV0o7x2M,280387.0,4.0,No
I Want To Hold Your Hand - Remastered 2015,The Beatles,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,audio_features,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747.0,4.0,No
Black Magic Woman,Santana,0.489,0.349,2.0,-14.295,0.0,0.0323,0.676,0.0789,0.0866,0.622,124.348,audio_features,spotify:track:4YMQXzscifAREG0a7KNGhB,https://api.spotify.com/v1/tracks/4YMQXzscifAREG0a7KNGhB,https://api.spotify.com/v1/audio-analysis/4YMQXzscifAREG0a7KNGhB,196467.0,4.0,No
Set The Fire To The Third Bar,Snow Patrol,0.547,0.368,11.0,-7.053,0.0,0.0255,0.537,0.0,0.0955,0.367,96.05,audio_features,spotify:track:5g0afUZsh5hiXBOT3eXuwd,https://api.spotify.com/v1/tracks/5g0afUZsh5hiXBOT3eXuwd,https://api.spotify.com/v1/audio-analysis/5g0afUZsh5hiXBOT3eXuwd,203613.0,4.0,No
Ghost Love Score,Nightwish,0.442,0.779,5.0,-5.392,0.0,0.0394,0.00969,0.000539,0.113,0.203,100.969,audio_features,spotify:track:76bJU0j6c1rMAS3cNeWNr5,https://api.spotify.com/v1/tracks/76bJU0j6c1rMAS3cNeWNr5,https://api.spotify.com/v1/audio-analysis/76bJU0j6c1rMAS3cNeWNr5,602080.0,3.0,No
Going To A Town,Rufus Wainwright,0.558,0.464,5.0,-6.869,0.0,0.0345,0.722,3.95e-06,0.0991,0.194,124.099,audio_features,spotify:track:4jgIzymHtlUCk3DkjWkvFL,https://api.spotify.com/v1/tracks/4jgIzymHtlUCk3DkjWkvFL,https://api.spotify.com/v1/audio-analysis/4jgIzymHtlUCk3DkjWkvFL,244760.0,4.0,No
Is Dit Alles,Doe Maar,0.833,0.41,2.0,-13.562,0.0,0.132,0.456,6.66e-05,0.0537,0.88,121.387,audio_features,spotify:track:4iUH4ksweue6iGqQUgSzhx,https://api.spotify.com/v1/tracks/4iUH4ksweue6iGqQUgSzhx,https://api.spotify.com/v1/audio-analysis/4iUH4ksweue6iGqQUgSzhx,323718.0,4.0,No
A Gentleman's Excuse Me,Fish,0.331,0.174,5.0,-14.439,1.0,0.0352,0.863,0.000136,0.318,0.19,125.87,audio_features,spotify:track:4iP8ucwdavRZLeimIcwuGS,https://api.spotify.com/v1/tracks/4iP8ucwdavRZLeimIcwuGS,https://api.spotify.com/v1/audio-analysis/4iP8ucwdavRZLeimIcwuGS,259467.0,4.0,No
God Put a Smile upon Your Face,Coldplay,0.611,0.556,9.0,-5.761,1.0,0.0288,0.175,7.14e-05,0.0359,0.252,126.532,audio_features,spotify:track:4hf0hL4kWyjWztZzVsM39V,https://api.spotify.com/v1/tracks/4hf0hL4kWyjWztZzVsM39V,https://api.spotify.com/v1/audio-analysis/4hf0hL4kWyjWztZzVsM39V,297307.0,4.0,No
Heartbreak Warfare,John Mayer,0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,audio_features,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,269720.0,4.0,No
Sailing to Philadelphia,Mark Knopfler,0.589,0.484,6.0,-10.126,0.0,0.0249,0.641,0.107,0.0873,0.149,99.067,audio_features,spotify:track:4eA4i2Uf0DDIkpyesj98Ag,https://api.spotify.com/v1/tracks/4eA4i2Uf0DDIkpyesj98Ag,https://api.spotify.com/v1/audio-analysis/4eA4i2Uf0DDIkpyesj98Ag,353120.0,4.0,No
Accidentally In Love,Counting Crows,0.554,0.927,7.0,-3.641,1.0,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,audio_features,spotify:track:4ccM2xBxicGigjLqt6A0YY,https://api.spotify.com/v1/tracks/4ccM2xBxicGigjLqt6A0YY,https://api.spotify.com/v1/audio-analysis/4ccM2xBxicGigjLqt6A0YY,188613.0,4.0,No
It's Raining Men,The Weather Girls,0.69,0.744,1.0,-12.721,1.0,0.0613,0.034,0.598,0.453,0.56,136.918,audio_features,spotify:track:2IvetNzSZMH5gwjInoyr18,https://api.spotify.com/v1/tracks/2IvetNzSZMH5gwjInoyr18,https://api.spotify.com/v1/audio-analysis/2IvetNzSZMH5gwjInoyr18,324754.0,4.0,No
One Word,Anouk,0.619,0.568,6.0,-8.472,1.0,0.0299,0.104,1.87e-05,0.108,0.339,92.002,audio_features,spotify:track:4ZGfL4rKgXgelNgYHFaJoI,https://api.spotify.com/v1/tracks/4ZGfL4rKgXgelNgYHFaJoI,https://api.spotify.com/v1/audio-analysis/4ZGfL4rKgXgelNgYHFaJoI,242907.0,4.0,No
Goodnight Saigon,Billy Joel,0.598,0.398,0.0,-14.208,1.0,0.0613,0.152,0.0,0.116,0.135,129.125,audio_features,spotify:track:5bIwtIednTXz7BHnnoQN06,https://api.spotify.com/v1/tracks/5bIwtIednTXz7BHnnoQN06,https://api.spotify.com/v1/audio-analysis/5bIwtIednTXz7BHnnoQN06,423267.0,4.0,No
Moonlight Shadow,Mike Oldfield,0.611,0.72,4.0,-8.359,1.0,0.0259,0.291,0.0,0.356,0.8,128.594,audio_features,spotify:track:4WpmwEdc4RBos8W8icSSxW,https://api.spotify.com/v1/tracks/4WpmwEdc4RBos8W8icSSxW,https://api.spotify.com/v1/audio-analysis/4WpmwEdc4RBos8W8icSSxW,218187.0,4.0,No
Zing - Vecht - Huil - Bid - Lach - Werk En Bewonder,Ramses Shaffy,0.512,0.338,2.0,-16.852,1.0,0.0922,0.559,0.0,0.96,0.511,130.292,audio_features,spotify:track:6WSFHH1ReDQoeT7bUsufBo,https://api.spotify.com/v1/tracks/6WSFHH1ReDQoeT7bUsufBo,https://api.spotify.com/v1/audio-analysis/6WSFHH1ReDQoeT7bUsufBo,281147.0,4.0,No
Uprising,Muse,0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840.0,4.0,No
My Immortal,Evanescence,0.19,0.265,9.0,-9.206,1.0,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,spotify:track:4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,262533.0,4.0,No
Feel Like Flying,Racoon,0.672,0.686,6.0,-7.186,1.0,0.0262,0.0566,1.35e-05,0.0957,0.83,98.245,audio_features,spotify:track:4Tx2D2JAY6ZBm8AwZkNLOi,https://api.spotify.com/v1/tracks/4Tx2D2JAY6ZBm8AwZkNLOi,https://api.spotify.com/v1/audio-analysis/4Tx2D2JAY6ZBm8AwZkNLOi,212893.0,4.0,No
Everything,Michael Bublé,0.686,0.688,6.0,-4.981,0.0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,audio_features,spotify:track:4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/tracks/4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/audio-analysis/4T6HLdP6OcAtqC6tGnQelG,212373.0,4.0,No
Hey There Delilah,Plain White T's,0.656,0.291,2.0,-10.572,1.0,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533.0,4.0,No
Speeltuin,Marco Borsato,0.525,0.0772,5.0,-16.061,1.0,0.0496,0.916,0.000179,0.105,0.311,109.427,audio_features,spotify:track:4PcT2hhgYrdTbJQKxlmcZS,https://api.spotify.com/v1/tracks/4PcT2hhgYrdTbJQKxlmcZS,https://api.spotify.com/v1/audio-analysis/4PcT2hhgYrdTbJQKxlmcZS,135200.0,3.0,No
"Comptine d'un autre été, l'après-midi",Yann Tiersen,0.483,0.192,4.0,-15.378,0.0,0.0469,0.991,0.908,0.106,0.0542,100.848,audio_features,spotify:track:14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/tracks/14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/audio-analysis/14rZjW3RioG7WesZhYESso,140733.0,4.0,No
Sweet Goodbyes,Krezip,0.629,0.332,11.0,-9.207,1.0,0.0269,0.738,0.0,0.105,0.465,110.005,audio_features,spotify:track:4NH0G33zApUnRNsSK0CwuN,https://api.spotify.com/v1/tracks/4NH0G33zApUnRNsSK0CwuN,https://api.spotify.com/v1/audio-analysis/4NH0G33zApUnRNsSK0CwuN,192853.0,4.0,No
The Man Who Can't Be Moved,The Script,0.605,0.629,10.0,-5.051,1.0,0.0279,0.437,0.0,0.097,0.308,99.894,audio_features,spotify:track:3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/tracks/3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/audio-analysis/3nqqDo8CcCLke3ZoTgiOKf,241373.0,4.0,No
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,0.315,0.296,5.0,-13.262,1.0,0.0315,0.771,0.0,0.702,0.435,173.509,audio_features,spotify:track:4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc,263573.0,4.0,No
Halo,Beyoncé,0.508,0.72,11.0,-5.908,0.0,0.0628,0.272,0.0,0.0563,0.472,79.983,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,261640.0,4.0,No
Hollereer,De Jeugd Van Tegenwoordig,0.791,0.755,7.0,-7.201,1.0,0.237,0.0277,0.00278,0.0961,0.485,190.021,audio_features,spotify:track:4JVFY7J6eiTQK9JyHn5O7z,https://api.spotify.com/v1/tracks/4JVFY7J6eiTQK9JyHn5O7z,https://api.spotify.com/v1/audio-analysis/4JVFY7J6eiTQK9JyHn5O7z,346280.0,4.0,No
Hier,BLØF,0.497,0.759,4.0,-7.68,1.0,0.0327,0.00278,0.0,0.138,0.584,163.887,audio_features,spotify:track:4H4StIAv5eeuZFLt4alrYB,https://api.spotify.com/v1/tracks/4H4StIAv5eeuZFLt4alrYB,https://api.spotify.com/v1/audio-analysis/4H4StIAv5eeuZFLt4alrYB,248400.0,4.0,No
Ice Queen,Within Temptation,0.271,0.561,8.0,-7.911,0.0,0.0306,0.0382,0.00314,0.109,0.145,92.62,audio_features,spotify:track:140cSu65JC8smYw53nPP0q,https://api.spotify.com/v1/tracks/140cSu65JC8smYw53nPP0q,https://api.spotify.com/v1/audio-analysis/140cSu65JC8smYw53nPP0q,322800.0,4.0,No
Another 45 Miles,Golden Earring,0.563,0.585,2.0,-9.696,1.0,0.0289,0.28,5.94e-06,0.232,0.477,91.013,audio_features,spotify:track:4CwgZ5RmLvJzBf1f48mGML,https://api.spotify.com/v1/tracks/4CwgZ5RmLvJzBf1f48mGML,https://api.spotify.com/v1/audio-analysis/4CwgZ5RmLvJzBf1f48mGML,283840.0,4.0,No
